Produkt - Produkt,Kassationsårsag (ui),Stk. tøj per kassationsdato,Dage i cirkulation,Total antal vask,Unik Kode (ui),Måned,Vask per måned,Kategori
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1950,56,30155C97D461A7C000E0A0EE,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.874174358974359,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1950,52,30155C97D461A7C000E0A1D3,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.8117333333333334,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1950,16,30155C97D461A7C0010379E5,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.24976410256410259,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1940,58,30155C97D461A7C000E022AB,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.9100618556701032,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1939,16,30155C97D461A7C0007D16FA,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.2511810211449201,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1938,69,30155C97D461A7C000E0DB0B,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.083777089783282,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1938,54,30155C97D461A7C000E0DCB5,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.8481733746130031,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1937,15,30155C97D461A7C00133096E,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.23572534847702636,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1931,21,30155C97D461A7C001356CB5,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.33104091144484726,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1930,14,30155C97D461A7C001356C61,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.22080829015544043,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,1916,119,300ED89F33500060009D77F4,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.8905845511482255,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1902,82,300ED89F33500060009D8970,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.3123449001051526,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,1897,101,300ED89F33500060009D7A66,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.6206852925672113,T-shirt
01427 T-shirt unisex lyseblå pb,Alm.slid uden restværdi,1,1884,87,30155C97D461A7C001186B1B,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.405668789808917,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1848,64,30155C97D461A7C0016757AF,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.0541991341991341,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,1848,79,300ED89F335000400183D6FF,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.3012770562770564,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1817,126,30155C97D461A7C0015138B7,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",2.1108640616400662,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1809,123,30155C97D461A7C001514682,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",2.0697180762852403,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1809,129,30155C97D461A7C001530F12,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",2.170679933665008,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1806,158,30155C97D461A7C0013FF19B,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",2.663078626799557,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1793,136,30155C97D461A7C0013FF2A2,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",2.3088901282766314,T-shirt
01427 T-shirt unisex lyseblå pb,Alm.slid uden restværdi,1,1777,102,30155C97D461A7C001179B3B,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.7472594259988747,T-shirt
01427 T-shirt unisex lyseblå pb,Alm.slid uden restværdi,1,1775,49,300ED89F33500060009D93DF,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.8403154929577465,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1773,86,30155C97D461A7C001670980,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.4765031020868586,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1751,67,30155C97D461A7C00140A291,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.164751570531125,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1712,86,30155C97D461A7C001186A69,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.5291121495327102,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1705,13,30155C97D461A7C001037A81,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.23209384164222874,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1702,76,30155C97D461A7C0020A9AAD,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.3592479435957698,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1699,16,30155C97D461A7C0013FDC0C,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.2866627427898764,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1696,56,300ED89F33500060009D89EB,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.0050943396226415,T-shirt
01717 T-shirt unisex kblå pb,Alm.slid uden restværdi,1,1695,103,30155C97D461A7C0013FEE5F,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.8497463126843658,T-shirt
09610 T-Shirt Lady Lysblå Bom,Alm.slid uden restværdi,1,1681,48,30155C97D461A7C001D42F3B,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.8691969066032124,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1669,52,30155C97D461A7C0020A8C47,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.9484002396644697,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1617,111,30155C97D461A7C00203DDDE,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",2.089573283858998,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1613,35,30155C97D461A7C002049BAF,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.6605083694978301,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1612,34,30155C97D461A7C0016AB87C,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.6420347394540944,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1576,55,30155C97D461A7C001384CB8,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.0623096446700508,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1572,86,30155C97D461A7C001384C3C,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.6652926208651402,T-shirt
09610 T-Shirt Lady Lysblå Bom,Alm.slid uden restværdi,1,1563,80,30155C97D461A7C001EA7FB3,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.5580294305822138,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1542,51,30155C97D461A7C0020A8B89,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.0067704280155643,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1535,56,30155C97D461A7C001CC3EC2,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.1105146579804561,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,1511,92,300ED89F335000400183CA58,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.8533951025810722,T-shirt
01717 T-shirt unisex kblå pb,Alm.slid uden restværdi,1,1508,75,30155C97D461A7C00210FB0A,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.5139257294429709,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1501,38,30155C97D461A7C001EA8D52,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.7706329113924051,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1486,67,30155C97D461A7C001F6E1B4,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.3724629878869448,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1469,22,30155C97D461A7C00203F399,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.4558747447243023,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1456,86,300ED89F3350004000D33FBD,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.797967032967033,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1447,100,30155C97D461A7C001F70D1E,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",2.1036627505183136,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1439,65,30155C97D461A7C002284025,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.3749826268241836,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1432,89,30155C97D461A7C002283F46,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.8918715083798883,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1432,69,30155C97D461A7C0022840AF,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.466731843575419,T-shirt
26055 T-shirt 1/2 ærme da lyseblå,Alm.slid uden restværdi,1,1427,100,30155C97D461A7C0006A9DE5,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",2.133146461107218,T-shirt
26055 T-shirt 1/2 ærme da lyseblå,Alm.slid uden restværdi,1,1427,72,30155C97D461A7C0006A9DEC,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.535865451997197,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1426,46,30155C97D461A7C001F70BF9,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.9819354838709677,T-shirt
26056 T-shirt k/æ dame lyseblå,Alm.slid uden restværdi,1,1426,78,30155C97D461A7C0005C4569,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.6650210378681627,T-shirt
26056 T-shirt k/æ dame lyseblå,Alm.slid uden restværdi,1,1426,83,30155C97D461A7C0005C4600,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.7717531556802244,T-shirt
26056 T-shirt k/æ dame lyseblå,Alm.slid uden restværdi,1,1426,92,30155C97D461A7C001EF700E,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.9638709677419355,T-shirt
26056 T-shirt k/æ dame lyseblå,Alm.slid uden restværdi,1,1426,101,30155C97D461A7C001EF7093,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",2.155988779803647,T-shirt
26056 T-shirt k/æ dame lyseblå,Alm.slid uden restværdi,1,1426,104,30155C97D461A7C001EF70EC,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",2.2200280504908836,T-shirt
26056 T-shirt k/æ dame lyseblå,Alm.slid uden restværdi,1,1426,97,30155C97D461A7C001EF70F6,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",2.0706030855539974,T-shirt
